ConversationID,ClienteID,FechaHora,Canal,Intencion,Servicio,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
274,1411,2025-03-17 18:46:51,WhatsApp,Reclamo,Ventas,15,False,Abandonada,False,2
275,1539,2025-04-19 13:53:09,WhatsApp,Agendar servicio,Atención Comercial,6,False,Finalizada,True,5
276,876,2025-07-31 13:07:18,WhatsApp,Solicitar información,Ventas,5,True,Abandonada,False,1
277,982,2025-09-17 12:31:58,Web,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
278,1797,2025-04-10 20:33:15,Web,Soporte técnico,Ventas,12,True,Abandonada,False,1
279,1632,2025-10-02 18:21:07,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,False,3
280,103,2025-03-13 20:48:13,WhatsApp,Solicitar información,Soporte,5,False,Finalizada,False,5
281,1893,2025-09-04 20:32:33,Instagram,Soporte técnico,Soporte,18,False,Finalizada,True,5
282,1216,2025-12-22 13:45:42,WhatsApp,Solicitar información,Ventas,4,False,Finalizada,True,5
283,283,2025-01-01 09:35:40,Instagram,Seguimiento,Postventa,5,False,Finalizada,False,4
284,548,2025-12-10 18:47:05,Web,Solicitar información,Soporte,6,False,Finalizada,True,5
285,122,2025-07-27 18:58:28,Telegram,Seguimiento,Atención Comercial,6,False,Abandonada,False,1
286,148,2025-12-02 12:03:50,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Abandonada,False,1
287,775,2025-02-10 13:34:11,WhatsApp,Seguimiento,Ventas,6,False,Finalizada,False,3
288,36,2025-09-19 12:59:18,Web,Cancelar servicio,Postventa,2,False,Finalizada,False,3
289,78,2025-09-15 19:51:39,Instagram,Seguimiento,Soporte,4,False,Finalizada,True,5
290,1704,2025-07-30 18:04:55,Web,Reclamo,Soporte,13,True,Finalizada,True,2
291,126,2025-02-05 20:57:02,Facebook,Agendar servicio,Soporte,6,False,Finalizada,False,5
292,489,2025-07-09 09:48:14,WhatsApp,Solicitar información,Ventas,4,False,Finalizada,False,4
293,1696,2025-08-02 18:09:12,Web,Soporte técnico,Ventas,12,False,Finalizada,False,4
294,1623,2025-03-05 13:04:03,WhatsApp,Agendar servicio,Ventas,8,False,Finalizada,True,5
295,1139,2025-11-28 13:46:43,WhatsApp,Agendar servicio,Atención al Cliente,8,False,Abandonada,False,1
296,1126,2025-12-09 18:46:13,WhatsApp,Seguimiento,Soporte,6,False,Finalizada,True,5
297,1934,2025-07-26 13:15:43,Instagram,Consultar precios,Ventas,4,False,Finalizada,False,3
298,1143,2025-09-21 18:23:08,Web,Soporte técnico,Atención al Cliente,12,False,Finalizada,True,5
299,1287,2025-12-18 19:59:24,WhatsApp,Seguimiento,Atención Comercial,6,False,Finalizada,True,5
300,1785,2025-10-25 11:53:06,WhatsApp,Reclamo,Soporte,11,False,Finalizada,False,3
301,1537,2025-09-09 13:41:52,Instagram,Agendar servicio,Atención Comercial,5,False,Finalizada,False,3
302,321,2025-04-02 19:49:47,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,False,5
303,1833,2025-07-10 19:02:36,WhatsApp,Reclamo,Postventa,14,True,Finalizada,True,1
304,74,2025-04-07 20:51:49,Web,Agendar servicio,Postventa,6,False,Abandonada,False,2
305,1353,2025-07-10 16:52:52,WhatsApp,Seguimiento,Ventas,7,False,Finalizada,False,4
306,1197,2025-06-09 19:25:15,WhatsApp,Reclamo,Atención Comercial,10,False,Finalizada,True,5
307,1675,2025-11-17 12:39:05,Web,Consultar precios,Soporte,5,False,Finalizada,True,4
308,1936,2025-09-19 20:09:39,WhatsApp,Cancelar servicio,Ventas,3,False,Finalizada,False,4
309,1730,2025-03-10 18:04:43,Web,Agendar servicio,Atención Comercial,7,False,Finalizada,False,3
310,1354,2025-09-25 18:48:43,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,False,5
311,798,2025-08-22 16:40:37,Instagram,Agendar servicio,Atención al Cliente,6,False,Abandonada,False,1
312,1626,2025-03-30 12:45:10,WhatsApp,Reclamo,Atención al Cliente,8,False,Finalizada,True,5
313,537,2025-12-10 18:03:18,Facebook,Seguimiento,Ventas,6,False,Finalizada,False,3
314,168,2025-08-18 19:05:57,WhatsApp,Consultar precios,Atención Comercial,3,False,Finalizada,False,5
315,558,2025-05-11 01:32:34,WhatsApp,Consultar precios,Atención Comercial,3,False,Finalizada,True,4
316,1580,2025-08-03 12:14:34,WhatsApp,Reclamo,Soporte,14,True,Finalizada,False,2
317,654,2025-05-19 16:39:26,Facebook,Cancelar servicio,Postventa,3,False,Abandonada,False,1
318,1879,2025-02-12 18:50:59,WhatsApp,Soporte técnico,Atención al Cliente,15,False,Abandonada,False,1
319,851,2025-07-26 12:28:46,Facebook,Seguimiento,Ventas,7,False,Finalizada,True,5
320,621,2025-04-08 13:35:02,WhatsApp,Reclamo,Atención al Cliente,12,False,Abandonada,False,1
321,165,2025-02-17 20:47:04,Web,Agendar servicio,Soporte,7,False,Abandonada,False,1
322,612,2025-09-19 20:39:28,Facebook,Seguimiento,Ventas,6,True,Abandonada,False,1
323,1537,2025-08-29 09:12:16,Web,Soporte técnico,Atención Comercial,16,True,Finalizada,True,2
324,313,2025-06-01 12:26:49,Facebook,Solicitar información,Ventas,6,False,Finalizada,True,5
325,1437,2025-07-25 12:22:20,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,True,5
326,162,2025-07-02 00:12:09,WhatsApp,Agendar servicio,Atención Comercial,5,False,Finalizada,True,5
327,32,2025-02-10 10:00:04,WhatsApp,Soporte técnico,Ventas,15,False,Finalizada,False,5
328,1386,2025-02-12 13:11:55,WhatsApp,Soporte técnico,Ventas,14,True,Finalizada,False,2
329,1664,2025-06-21 13:40:17,WhatsApp,Seguimiento,Atención Comercial,6,False,Abandonada,False,1
330,292,2025-02-16 20:21:39,Web,Consultar precios,Postventa,5,False,Finalizada,False,3
331,173,2025-11-21 12:00:51,WhatsApp,Seguimiento,Atención Comercial,4,False,Finalizada,True,4
332,1210,2025-08-01 18:06:33,Web,Seguimiento,Atención al Cliente,7,True,Finalizada,True,3
333,456,2025-11-05 19:44:02,Facebook,Reclamo,Ventas,12,True,Finalizada,False,3
334,577,2025-12-18 20:08:26,WhatsApp,Reclamo,Atención al Cliente,9,False,Finalizada,True,4
335,566,2025-11-08 18:19:51,WhatsApp,Reclamo,Atención al Cliente,13,False,Finalizada,True,5
336,565,2025-09-12 12:08:49,Web,Agendar servicio,Ventas,6,False,Abandonada,False,1
337,1078,2025-01-30 18:52:19,Web,Soporte técnico,Atención al Cliente,14,False,Finalizada,False,3
338,782,2025-12-25 12:56:40,Web,Agendar servicio,Atención al Cliente,8,False,Abandonada,False,1
339,860,2025-09-17 13:35:50,Instagram,Soporte técnico,Atención Comercial,10,False,Finalizada,False,4
340,497,2025-06-27 00:38:41,WhatsApp,Seguimiento,Atención al Cliente,5,True,Finalizada,True,1
341,1399,2025-10-19 11:18:43,WhatsApp,Cancelar servicio,Soporte,2,False,Finalizada,True,4
342,532,2025-07-10 01:31:54,Telegram,Solicitar información,Soporte,4,False,Finalizada,False,5
343,1626,2025-06-03 19:28:26,WhatsApp,Seguimiento,Soporte,4,False,Finalizada,True,4
344,133,2025-06-24 13:15:07,Web,Cancelar servicio,Ventas,2,False,Finalizada,True,4
345,1502,2025-07-07 09:23:51,Facebook,Seguimiento,Postventa,4,False,Finalizada,True,4
346,965,2025-02-11 12:27:00,WhatsApp,Reclamo,Soporte,14,False,Finalizada,True,5
347,1651,2025-12-30 11:55:14,WhatsApp,Seguimiento,Soporte,6,False,Finalizada,False,3
348,1523,2025-01-23 00:11:25,Telegram,Cancelar servicio,Atención al Cliente,2,False,Finalizada,False,3
349,523,2025-06-26 15:12:58,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Abandonada,False,1
350,197,2025-08-03 18:52:17,Web,Soporte técnico,Atención Comercial,18,False,Abandonada,False,1
351,1358,2025-08-21 13:52:58,Web,Seguimiento,Postventa,6,False,Finalizada,True,5
352,645,2025-08-07 17:33:18,WhatsApp,Reclamo,Atención Comercial,14,False,Finalizada,True,5
353,1381,2025-07-23 13:32:43,WhatsApp,Solicitar información,Postventa,6,False,Finalizada,True,5
354,1484,2025-08-02 10:52:42,Telegram,Reclamo,Ventas,13,False,Finalizada,False,3
355,1337,2025-04-19 13:57:51,Instagram,Soporte técnico,Atención al Cliente,16,False,Finalizada,False,4
356,1485,2025-04-15 15:39:22,WhatsApp,Cancelar servicio,Atención al Cliente,2,False,Finalizada,True,4
357,1497,2025-07-24 12:13:05,Web,Solicitar información,Ventas,6,False,Finalizada,False,4
358,1491,2025-11-11 13:25:24,WhatsApp,Soporte técnico,Atención al Cliente,18,False,Finalizada,True,5
359,680,2025-08-23 19:20:56,WhatsApp,Seguimiento,Atención Comercial,4,False,Finalizada,True,5
360,682,2025-02-27 13:03:57,WhatsApp,Soporte técnico,Soporte,18,False,Finalizada,True,5
361,530,2025-08-24 20:31:58,Facebook,Cancelar servicio,Soporte,3,False,Finalizada,False,4
362,165,2025-09-06 13:19:16,Web,Reclamo,Postventa,10,False,Finalizada,False,3
363,757,2025-10-14 18:35:39,Facebook,Reclamo,Postventa,12,False,Finalizada,False,3
364,108,2025-01-03 12:43:40,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Abandonada,False,2
365,372,2025-08-22 19:30:06,Facebook,Cancelar servicio,Postventa,2,False,Finalizada,True,5
366,1094,2025-11-27 10:55:08,Facebook,Solicitar información,Ventas,4,False,Finalizada,False,3
367,277,2025-07-18 13:33:05,Instagram,Cancelar servicio,Atención Comercial,3,False,Abandonada,False,1
368,1788,2025-08-14 20:03:58,Instagram,Reclamo,Soporte,8,False,Finalizada,False,3
369,1272,2025-11-19 19:26:29,Facebook,Solicitar información,Ventas,4,False,Finalizada,False,4
370,1941,2025-07-31 19:54:01,Facebook,Solicitar información,Postventa,5,False,Finalizada,False,5
371,1561,2025-02-21 20:24:09,WhatsApp,Agendar servicio,Atención al Cliente,5,False,Finalizada,False,5
372,309,2025-11-15 13:08:59,Web,Reclamo,Atención Comercial,15,False,Finalizada,False,3
373,1696,2025-06-20 08:36:56,Instagram,Soporte técnico,Soporte,13,True,Finalizada,False,2
374,1732,2025-12-08 20:13:31,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,3
375,159,2025-03-22 18:34:53,WhatsApp,Soporte técnico,Ventas,11,False,Finalizada,False,4
376,1761,2025-10-14 18:59:26,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,False,4
377,1771,2025-02-13 18:05:40,Web,Soporte técnico,Atención al Cliente,14,True,Abandonada,False,1
378,847,2025-12-10 12:18:36,Web,Soporte técnico,Postventa,15,False,Finalizada,False,4
379,1582,2025-09-07 12:19:55,WhatsApp,Seguimiento,Postventa,4,False,Abandonada,False,2
380,284,2025-10-06 18:35:07,Telegram,Reclamo,Atención al Cliente,9,False,Abandonada,False,1
381,177,2025-08-06 20:44:06,WhatsApp,Soporte técnico,Postventa,15,False,Finalizada,True,5
382,432,2025-12-07 09:46:45,Facebook,Agendar servicio,Atención al Cliente,5,False,Finalizada,False,3
383,200,2025-05-04 13:20:22,WhatsApp,Agendar servicio,Atención al Cliente,5,False,Finalizada,False,4
384,67,2025-08-21 19:03:47,WhatsApp,Soporte técnico,Ventas,10,False,Finalizada,True,5
385,451,2025-05-27 19:05:08,Facebook,Soporte técnico,Atención Comercial,15,False,Finalizada,False,4
386,1712,2025-07-24 20:27:10,WhatsApp,Agendar servicio,Atención Comercial,5,False,Finalizada,True,5
387,1242,2025-05-15 13:44:22,WhatsApp,Solicitar información,Ventas,4,False,Finalizada,True,4
388,194,2025-05-20 13:17:54,WhatsApp,Agendar servicio,Soporte,5,False,Finalizada,True,4
389,883,2025-10-29 12:54:39,WhatsApp,Seguimiento,Atención al Cliente,7,False,Abandonada,False,2
390,1296,2025-03-01 02:40:34,WhatsApp,Soporte técnico,Postventa,18,False,Finalizada,True,5
391,55,2025-08-09 12:08:20,Instagram,Soporte técnico,Soporte,14,False,Abandonada,False,2
392,1633,2025-07-17 20:28:46,Facebook,Seguimiento,Postventa,4,False,Finalizada,False,3
393,1748,2025-09-16 18:32:19,WhatsApp,Consultar precios,Postventa,4,False,Finalizada,True,5
394,66,2025-02-12 17:34:27,WhatsApp,Soporte técnico,Atención Comercial,15,False,Finalizada,False,4
395,1567,2025-04-16 08:41:13,WhatsApp,Solicitar información,Ventas,6,False,Finalizada,False,5
396,1129,2025-01-09 20:03:40,WhatsApp,Soporte técnico,Soporte,17,False,Finalizada,False,3
397,536,2025-01-20 20:35:36,WhatsApp,Cancelar servicio,Atención Comercial,3,False,Abandonada,False,2
398,1149,2025-04-08 05:33:36,Instagram,Cancelar servicio,Ventas,2,False,Finalizada,False,4
399,1025,2025-01-15 10:42:24,Web,Reclamo,Atención Comercial,12,False,Finalizada,False,4
400,1891,2025-10-24 13:17:22,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Finalizada,True,4
401,1548,2025-11-11 10:13:00,WhatsApp,Consultar precios,Postventa,3,False,Finalizada,True,5
402,1286,2025-10-27 20:03:36,Instagram,Seguimiento,Postventa,7,False,Finalizada,False,4
403,613,2025-04-18 20:34:49,Telegram,Agendar servicio,Ventas,8,False,Finalizada,False,3
404,405,2025-04-30 19:40:29,Facebook,Soporte técnico,Ventas,11,False,Finalizada,False,4
405,1030,2025-09-08 18:57:25,Web,Consultar precios,Ventas,4,False,Finalizada,True,5
406,668,2025-11-05 13:48:31,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Finalizada,False,3
407,1567,2025-11-27 09:02:34,WhatsApp,Solicitar información,Atención al Cliente,6,False,Abandonada,False,1
408,522,2025-06-02 12:45:59,Web,Agendar servicio,Atención al Cliente,5,False,Finalizada,True,5
409,334,2025-07-04 19:07:09,WhatsApp,Reclamo,Postventa,13,True,Abandonada,False,2
410,57,2025-02-18 15:53:46,WhatsApp,Agendar servicio,Soporte,8,False,Finalizada,True,5
411,989,2025-01-11 18:14:17,WhatsApp,Solicitar información,Atención Comercial,4,False,Finalizada,False,5
412,1714,2025-11-19 18:20:22,Web,Soporte técnico,Postventa,14,False,Finalizada,False,4
413,1855,2025-06-16 10:38:37,Telegram,Cancelar servicio,Atención Comercial,4,False,Finalizada,False,3
414,1010,2025-08-16 18:35:29,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,True,4
415,1676,2025-08-06 18:49:01,Telegram,Agendar servicio,Soporte,6,True,Finalizada,False,1
416,997,2025-03-08 09:01:15,WhatsApp,Soporte técnico,Soporte,17,False,Finalizada,False,3
417,1422,2025-07-31 13:49:18,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,True,5
418,321,2025-03-14 09:00:29,Facebook,Solicitar información,Atención Comercial,4,False,Finalizada,True,5
419,1546,2025-03-09 12:06:14,WhatsApp,Reclamo,Atención al Cliente,14,False,Finalizada,True,5
420,75,2025-04-27 13:45:04,Web,Cancelar servicio,Atención Comercial,3,False,Finalizada,True,5
421,3,2025-06-03 19:37:01,Instagram,Consultar precios,Atención Comercial,3,False,Abandonada,False,2
422,193,2025-10-15 18:39:04,WhatsApp,Soporte técnico,Atención Comercial,15,True,Finalizada,False,1
423,1973,2025-05-28 12:50:07,Instagram,Soporte técnico,Atención Comercial,16,False,Finalizada,True,5
424,1307,2025-08-11 20:15:12,WhatsApp,Solicitar información,Atención Comercial,5,False,Abandonada,False,2
425,1482,2025-08-29 19:59:28,Instagram,Cancelar servicio,Soporte,2,False,Finalizada,True,5
426,113,2025-04-18 19:03:25,Instagram,Soporte técnico,Atención al Cliente,18,True,Abandonada,False,1
427,1808,2025-05-31 12:04:41,WhatsApp,Seguimiento,Atención Comercial,7,True,Finalizada,False,1
428,1602,2025-09-01 19:56:40,WhatsApp,Reclamo,Atención al Cliente,13,False,Finalizada,False,3
429,469,2025-12-01 17:25:56,Web,Reclamo,Atención Comercial,8,False,Finalizada,True,4
430,1604,2025-04-14 12:22:17,Facebook,Reclamo,Atención Comercial,8,True,Finalizada,True,1
431,1344,2025-10-02 20:31:03,Instagram,Agendar servicio,Postventa,5,True,Abandonada,False,1
432,1594,2025-12-29 15:56:56,Telegram,Reclamo,Soporte,10,False,Finalizada,False,5
433,1919,2025-05-10 12:16:30,Web,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
434,654,2025-03-20 19:13:47,WhatsApp,Reclamo,Soporte,13,True,Finalizada,True,2
435,1823,2025-01-03 20:48:11,Telegram,Consultar precios,Soporte,5,False,Finalizada,False,4
436,564,2025-08-11 18:04:25,Instagram,Cancelar servicio,Atención Comercial,3,False,Finalizada,True,5
437,31,2025-03-19 20:06:52,Instagram,Reclamo,Postventa,13,False,Abandonada,False,2
438,935,2025-05-25 10:52:58,WhatsApp,Cancelar servicio,Postventa,3,False,Abandonada,False,1
439,1821,2025-07-10 08:46:55,WhatsApp,Reclamo,Postventa,12,False,Finalizada,True,5
440,291,2025-04-18 19:30:05,Web,Seguimiento,Postventa,5,False,Finalizada,True,5
441,222,2025-08-15 18:09:56,WhatsApp,Consultar precios,Soporte,4,False,Finalizada,False,3
442,368,2025-02-23 20:41:31,WhatsApp,Soporte técnico,Atención al Cliente,13,True,Abandonada,False,1
443,324,2025-12-21 13:04:28,Web,Solicitar información,Atención Comercial,5,False,Finalizada,False,3
444,1656,2025-06-30 13:47:39,Instagram,Consultar precios,Ventas,4,False,Finalizada,False,3
445,1852,2025-02-23 12:08:30,Instagram,Solicitar información,Atención al Cliente,4,False,Finalizada,False,3
446,1891,2025-08-12 12:51:00,Web,Cancelar servicio,Ventas,4,False,Finalizada,False,3
447,58,2025-01-30 20:38:04,WhatsApp,Agendar servicio,Atención al Cliente,7,False,Finalizada,True,5
448,1,2025-10-26 12:19:03,WhatsApp,Soporte técnico,Ventas,13,False,Finalizada,True,5
449,1209,2025-07-08 16:45:02,Telegram,Soporte técnico,Atención Comercial,11,False,Finalizada,False,3
450,365,2025-06-06 20:54:10,WhatsApp,Agendar servicio,Ventas,5,False,Abandonada,False,2
451,1156,2025-05-24 12:06:59,WhatsApp,Seguimiento,Soporte,7,False,Abandonada,False,2
452,378,2025-07-31 18:11:15,Web,Solicitar información,Ventas,5,False,Abandonada,False,1
453,85,2025-08-16 12:02:11,WhatsApp,Solicitar información,Postventa,5,False,Abandonada,False,1
454,362,2025-01-17 18:06:48,Instagram,Cancelar servicio,Soporte,2,False,Finalizada,False,5
455,124,2025-04-02 19:30:44,WhatsApp,Reclamo,Ventas,15,False,Abandonada,False,2
456,252,2025-12-04 18:11:04,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,False,4
457,1104,2025-09-09 13:58:56,WhatsApp,Solicitar información,Ventas,5,False,Finalizada,False,3
458,1280,2025-10-22 09:07:33,Instagram,Seguimiento,Atención Comercial,4,False,Finalizada,True,5
459,949,2025-04-24 18:57:02,Instagram,Cancelar servicio,Ventas,3,False,Finalizada,True,5
460,1105,2025-01-03 10:30:42,Instagram,Seguimiento,Ventas,6,False,Finalizada,True,5
461,1100,2025-07-31 08:01:02,WhatsApp,Consultar precios,Postventa,4,False,Finalizada,False,5
462,1459,2025-10-05 13:27:28,Facebook,Reclamo,Atención Comercial,15,False,Finalizada,True,5
463,946,2025-10-08 13:04:38,Web,Solicitar información,Atención Comercial,5,False,Finalizada,True,5
464,1847,2025-11-05 20:28:22,Web,Seguimiento,Atención Comercial,7,False,Abandonada,False,1
465,1682,2025-04-28 19:08:06,Instagram,Seguimiento,Postventa,5,False,Abandonada,False,2
466,106,2025-11-12 11:54:06,WhatsApp,Agendar servicio,Ventas,5,False,Finalizada,False,4
467,1887,2025-12-22 18:07:14,WhatsApp,Reclamo,Ventas,12,False,Finalizada,False,3
468,487,2025-06-17 01:48:27,Instagram,Agendar servicio,Postventa,8,False,Finalizada,True,5
469,694,2025-09-13 12:10:36,WhatsApp,Reclamo,Atención al Cliente,9,False,Finalizada,True,5
470,395,2025-04-16 19:59:17,WhatsApp,Reclamo,Postventa,13,True,Finalizada,True,1
471,95,2025-10-02 18:25:26,Web,Solicitar información,Atención Comercial,5,False,Finalizada,False,5
472,709,2025-03-15 17:03:37,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,False,4
473,230,2025-09-18 20:38:22,WhatsApp,Solicitar información,Soporte,4,False,Finalizada,True,4
474,36,2025-12-26 16:32:51,WhatsApp,Seguimiento,Soporte,6,False,Finalizada,False,3
475,662,2025-09-23 13:34:54,Instagram,Cancelar servicio,Postventa,3,True,Finalizada,False,2
476,1571,2025-11-14 20:34:01,WhatsApp,Soporte técnico,Atención Comercial,13,False,Finalizada,True,4
477,670,2025-11-30 20:45:57,Facebook,Solicitar información,Atención al Cliente,5,False,Finalizada,False,4
478,1873,2025-09-18 11:25:26,WhatsApp,Cancelar servicio,Atención Comercial,2,False,Finalizada,True,5
479,1178,2025-02-11 20:32:09,Web,Solicitar información,Postventa,5,False,Finalizada,False,4
480,271,2025-03-13 20:19:26,Web,Consultar precios,Postventa,4,False,Finalizada,False,4
481,66,2025-08-30 18:15:40,WhatsApp,Cancelar servicio,Atención al Cliente,2,False,Finalizada,False,3
482,1747,2025-11-02 19:23:53,WhatsApp,Agendar servicio,Atención al Cliente,6,False,Finalizada,True,5
483,1827,2025-11-22 20:33:13,Web,Solicitar información,Postventa,5,False,Finalizada,True,5
484,722,2025-07-25 18:00:24,Instagram,Seguimiento,Atención al Cliente,7,False,Finalizada,False,4
485,1088,2025-10-08 20:28:27,Web,Seguimiento,Soporte,5,False,Finalizada,False,5
486,1201,2025-03-25 13:30:42,Web,Consultar precios,Soporte,3,False,Finalizada,True,5
