ConversationID,ClienteID,FechaID,CanalID,ServicioID,IntencionID,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
524,1885,258,5,5,6,5,False,Abandonada,False,1
525,521,95,4,4,5,4,False,Finalizada,False,3
526,894,174,4,2,4,14,True,Finalizada,False,3
527,234,130,5,2,7,16,True,Abandonada,False,1
528,992,53,4,2,2,4,False,Finalizada,False,3
529,462,188,2,4,1,8,False,Finalizada,False,5
530,1084,13,2,2,5,7,False,Finalizada,False,3
531,941,45,5,2,2,2,False,Finalizada,True,5
532,147,229,4,2,6,5,False,Finalizada,False,3
533,715,262,3,3,3,3,False,Finalizada,False,3
534,1528,277,1,1,7,17,True,Finalizada,False,3
535,482,158,4,4,3,5,False,Finalizada,False,4
536,1648,327,5,5,1,7,False,Abandonada,False,2
537,1996,20,1,2,1,6,False,Finalizada,False,5
538,186,180,5,3,5,7,False,Finalizada,False,4
539,306,188,5,4,6,5,False,Finalizada,True,5
540,1521,166,3,1,1,7,False,Finalizada,True,5
541,315,327,5,4,6,4,False,Abandonada,False,1
542,984,68,5,4,6,5,False,Abandonada,False,2
543,1860,359,5,5,3,3,False,Finalizada,True,5
544,478,212,5,1,7,16,False,Finalizada,False,3
545,671,15,5,2,6,4,False,Finalizada,False,3
546,264,258,3,5,7,12,True,Finalizada,False,2
547,1800,325,5,3,2,4,False,Finalizada,False,4
548,388,220,1,4,2,2,False,Finalizada,False,4
549,721,241,5,5,6,5,False,Finalizada,True,5
550,81,16,5,3,4,12,False,Finalizada,True,4
551,1306,247,2,3,5,4,False,Finalizada,False,4
552,174,31,4,2,3,5,False,Finalizada,False,3
553,620,68,3,2,3,5,False,Finalizada,False,4
554,1510,104,4,3,2,2,False,Finalizada,True,4
555,475,192,4,4,7,14,False,Finalizada,False,4
556,300,208,3,2,3,3,False,Finalizada,False,5
557,853,2,1,3,5,6,False,Finalizada,False,5
558,1366,209,5,3,7,18,False,Abandonada,False,1
559,184,185,1,3,7,11,False,Finalizada,False,5
560,1259,201,5,5,2,4,False,Finalizada,False,3
561,1821,286,4,4,6,4,False,Abandonada,False,2
562,909,114,5,1,6,6,False,Finalizada,False,4
563,32,19,2,2,6,6,False,Finalizada,False,3
564,1461,105,4,5,2,2,False,Finalizada,True,5
565,1320,184,5,2,6,4,False,Finalizada,True,4
566,1281,332,4,2,3,5,False,Abandonada,False,1
567,630,309,5,1,6,4,False,Finalizada,True,5
568,1407,319,5,2,5,7,False,Finalizada,False,3
569,1460,40,5,3,3,3,False,Finalizada,True,5
570,1917,69,5,1,1,7,False,Abandonada,False,1
571,1449,189,1,2,1,6,False,Finalizada,True,5
572,749,361,4,1,1,6,False,Finalizada,True,5
573,856,302,5,1,7,11,False,Finalizada,True,5
574,559,58,5,5,3,5,False,Abandonada,False,1
575,1914,13,2,2,2,4,False,Finalizada,True,5
576,216,197,5,2,2,2,False,Finalizada,False,3
577,752,159,1,3,1,6,False,Finalizada,False,5
578,1659,76,5,3,4,15,False,Finalizada,True,5
579,1309,34,5,4,1,5,False,Abandonada,False,1
580,621,191,5,3,6,4,False,Abandonada,False,2
581,58,49,5,1,6,5,False,Finalizada,True,5
582,1966,100,4,2,2,2,False,Abandonada,False,1
583,276,274,5,2,1,8,False,Finalizada,False,3
584,321,96,5,2,4,10,False,Finalizada,False,3
585,674,47,4,2,4,10,False,Finalizada,False,4
586,513,66,4,2,1,7,False,Finalizada,False,4
587,1985,99,4,3,5,5,False,Finalizada,False,5
588,411,266,5,5,3,5,False,Finalizada,True,4
589,1338,208,5,4,3,3,False,Finalizada,True,5
590,1296,53,4,5,5,7,True,Finalizada,True,1
591,804,295,5,5,3,3,False,Finalizada,True,4
592,1414,244,5,4,7,15,False,Finalizada,False,4
593,318,143,1,3,7,11,False,Finalizada,False,3
594,1542,91,5,5,5,7,False,Abandonada,False,2
595,43,114,4,5,4,13,False,Finalizada,False,3
596,1671,311,1,4,3,3,False,Finalizada,True,4
597,283,209,5,2,1,8,False,Finalizada,True,5
598,304,322,3,3,5,7,True,Finalizada,False,2
599,1469,17,4,2,7,16,False,Finalizada,True,5
600,1698,344,2,2,7,12,False,Finalizada,True,4
601,712,188,2,3,1,8,False,Finalizada,True,5
602,1660,152,4,4,1,8,False,Finalizada,False,5
603,1015,150,4,3,7,13,False,Finalizada,True,5
604,1285,161,5,2,1,5,False,Finalizada,True,5
605,1240,260,2,4,5,7,False,Finalizada,True,5
606,1142,40,2,2,3,3,False,Finalizada,True,5
607,1192,352,1,2,2,2,True,Finalizada,False,3
608,1,219,4,2,1,6,False,Finalizada,False,3
609,308,107,4,3,4,9,False,Finalizada,True,5
610,470,217,1,4,6,5,False,Abandonada,False,1
611,741,350,1,2,6,6,False,Finalizada,True,5
612,1331,33,5,5,6,4,False,Finalizada,False,3
613,1913,122,2,5,1,8,False,Abandonada,False,1
614,490,120,5,1,2,4,False,Finalizada,True,5
615,1328,298,5,4,6,4,False,Finalizada,False,4
616,1556,171,2,5,1,6,False,Finalizada,False,4
617,827,167,4,1,1,5,False,Finalizada,False,5
618,8,330,3,1,4,8,True,Finalizada,True,2
619,875,87,5,5,1,8,False,Finalizada,True,5
620,416,88,1,4,6,5,False,Finalizada,False,4
621,1803,317,4,4,6,4,False,Finalizada,False,5
622,1545,244,5,5,7,14,False,Finalizada,False,4
623,1889,43,2,2,3,3,False,Finalizada,False,3
624,1234,58,2,2,4,13,True,Finalizada,True,3
625,1542,280,5,3,5,7,False,Finalizada,False,4
626,159,115,5,3,1,8,False,Abandonada,False,1
627,353,346,5,4,4,11,False,Finalizada,True,5
628,127,211,4,2,5,4,False,Abandonada,False,1
629,1084,179,5,3,4,13,False,Finalizada,True,5
630,1220,221,2,2,7,12,False,Finalizada,False,4
631,1451,10,2,3,7,17,True,Finalizada,True,1
632,1170,328,4,1,1,6,False,Abandonada,False,1
633,1695,40,5,3,3,3,False,Abandonada,False,1
634,515,102,4,2,5,7,True,Abandonada,False,1
635,1814,167,4,3,5,6,False,Finalizada,True,5
636,553,356,5,3,3,3,False,Finalizada,False,4
637,1725,128,5,5,4,13,False,Finalizada,True,5
638,462,108,5,4,5,6,False,Finalizada,False,4
639,839,231,5,1,2,3,False,Finalizada,False,4
640,104,182,5,1,7,18,False,Finalizada,False,4
641,776,339,5,3,7,11,False,Finalizada,True,4
642,512,269,1,4,6,6,False,Finalizada,False,3
643,948,332,4,4,7,15,False,Finalizada,True,4
644,1104,10,5,2,6,6,False,Abandonada,False,1
645,1988,266,5,5,1,7,False,Abandonada,False,1
646,680,97,5,2,4,14,False,Finalizada,False,5
647,973,80,4,2,1,6,False,Finalizada,True,5
648,850,353,5,2,2,2,False,Finalizada,False,4
649,1930,257,5,3,7,15,False,Finalizada,True,5
650,1165,109,4,3,7,18,False,Abandonada,False,1
651,1385,300,5,3,5,4,False,Finalizada,True,5
652,1361,13,5,2,6,6,False,Finalizada,True,5
653,1863,320,1,3,1,7,False,Finalizada,False,3
654,150,232,1,3,5,5,False,Finalizada,False,3
655,1679,246,5,5,5,4,False,Finalizada,True,5
656,918,249,4,1,7,15,True,Finalizada,True,3
657,235,157,1,4,5,7,False,Finalizada,True,5
658,653,143,4,1,4,12,False,Abandonada,False,1
659,399,149,5,4,1,7,False,Finalizada,True,5
660,937,23,5,2,6,5,False,Finalizada,True,5
661,1452,22,5,3,3,4,False,Finalizada,False,3
662,1225,194,4,3,5,7,False,Abandonada,False,1
663,1063,41,1,5,4,8,True,Finalizada,True,2
664,1362,216,4,2,5,5,False,Finalizada,True,5
665,190,161,5,3,2,2,False,Finalizada,True,5
666,1900,86,2,2,3,5,False,Finalizada,True,4
667,402,290,5,1,1,8,True,Abandonada,False,1
668,151,112,4,1,6,5,False,Finalizada,False,4
669,1493,2,3,2,1,7,False,Abandonada,False,1
670,770,311,4,1,2,2,False,Abandonada,False,1
671,192,109,1,2,3,3,False,Abandonada,False,1
672,1483,278,5,1,1,7,False,Finalizada,True,5
673,1186,203,5,5,6,5,False,Finalizada,False,5
674,83,236,4,2,2,2,False,Finalizada,True,4
675,1645,34,3,4,7,13,True,Finalizada,True,1
676,289,327,5,5,4,12,False,Finalizada,False,3
677,1457,144,1,4,2,4,False,Finalizada,False,5
678,1944,338,1,5,2,3,False,Abandonada,False,1
679,241,258,3,5,5,5,False,Finalizada,False,4
680,60,293,2,5,5,7,False,Finalizada,False,3
681,679,111,5,5,6,6,False,Finalizada,False,3
682,1556,141,5,3,7,11,False,Finalizada,True,5
683,656,241,5,1,3,4,False,Finalizada,True,5
684,271,9,1,5,2,2,True,Finalizada,True,1
685,739,313,2,5,5,7,False,Abandonada,False,1
686,1639,175,5,3,4,9,False,Abandonada,False,1
687,160,51,4,5,6,4,False,Finalizada,False,3
688,456,183,4,5,1,5,False,Finalizada,True,4
689,704,222,2,4,3,4,False,Finalizada,True,5
690,169,360,4,2,4,10,False,Finalizada,True,5
691,428,206,4,5,2,4,False,Finalizada,False,3
692,165,92,5,4,7,18,True,Finalizada,False,2
693,1550,210,1,2,2,4,False,Finalizada,False,3
694,1097,357,5,4,3,5,False,Finalizada,True,4
695,1227,233,4,1,7,16,True,Abandonada,False,1
696,1101,193,4,2,1,7,False,Finalizada,True,5
697,985,82,1,1,4,12,False,Abandonada,False,1
698,880,158,5,1,1,6,False,Finalizada,True,4
699,1314,39,5,1,5,6,True,Finalizada,True,3
700,654,222,5,2,3,3,False,Finalizada,False,3
701,1470,174,4,3,2,4,False,Finalizada,False,3
702,985,121,2,2,3,4,False,Finalizada,False,3
703,1200,201,5,4,2,2,False,Finalizada,False,5
704,741,337,5,4,6,4,False,Finalizada,True,5
705,1713,166,5,4,6,5,False,Abandonada,False,1
706,1058,344,4,3,3,3,False,Finalizada,False,4
707,1621,184,4,2,5,6,False,Finalizada,False,3
708,632,85,2,2,5,4,False,Finalizada,False,4
709,1286,217,1,5,3,5,False,Finalizada,False,3
710,373,266,4,5,4,14,False,Finalizada,False,4
711,732,336,2,5,3,5,False,Finalizada,False,4
712,1068,287,5,5,7,13,True,Abandonada,False,2
713,740,318,5,5,7,12,False,Finalizada,True,5
714,1958,294,5,3,3,4,False,Finalizada,False,4
715,374,334,4,3,2,2,False,Finalizada,False,3
716,1024,137,5,2,3,3,False,Finalizada,True,5
717,1545,152,5,1,7,10,True,Finalizada,True,2
718,844,216,3,3,1,6,False,Finalizada,True,4
719,250,333,5,3,2,4,False,Finalizada,True,5
720,1587,232,5,1,4,10,False,Finalizada,False,4
721,1685,175,5,1,6,5,False,Finalizada,False,4
722,1079,173,4,2,1,8,False,Abandonada,False,2
723,479,294,1,5,7,16,False,Finalizada,True,5
724,63,360,4,3,6,6,False,Finalizada,True,5
725,999,194,5,5,5,6,False,Finalizada,False,3
726,706,302,5,5,2,3,False,Finalizada,True,5
727,694,93,2,4,6,6,False,Abandonada,False,1
728,201,238,5,1,3,3,False,Finalizada,True,5
729,1651,22,1,1,4,14,True,Finalizada,False,1
730,680,169,5,4,7,17,False,Finalizada,False,4
731,37,168,5,1,2,3,False,Finalizada,True,4
732,716,4,4,1,7,18,False,Finalizada,True,5
733,1271,327,5,4,1,8,False,Finalizada,False,3
734,1078,197,4,1,1,8,False,Finalizada,False,5
735,173,169,5,4,4,13,False,Finalizada,True,5
736,1460,320,2,1,5,7,False,Finalizada,True,5
737,18,134,4,5,3,3,False,Abandonada,False,1
738,715,349,5,1,5,7,False,Finalizada,False,5
739,1582,52,3,2,5,4,True,Abandonada,False,2
740,1933,146,5,3,6,5,False,Finalizada,False,3
741,1633,287,5,2,4,14,True,Finalizada,False,3
742,1477,286,1,1,7,18,False,Finalizada,False,5
743,378,293,5,1,5,7,False,Finalizada,True,5
744,591,242,5,2,7,16,False,Finalizada,True,5
745,1441,7,5,3,7,16,True,Finalizada,True,1
746,650,99,5,1,1,8,False,Finalizada,True,5
747,765,291,1,5,3,5,False,Finalizada,False,4
748,827,70,3,3,6,4,False,Finalizada,False,3
749,731,243,1,2,4,8,False,Finalizada,False,4
750,1415,300,5,5,2,2,False,Abandonada,False,1
751,1719,291,1,5,6,4,False,Finalizada,False,4
752,1835,294,5,5,5,7,False,Finalizada,False,3
753,154,110,5,2,1,6,True,Abandonada,False,1
754,918,98,1,3,7,15,False,Finalizada,False,5
755,1153,307,5,2,2,4,True,Finalizada,True,2
756,782,7,2,3,4,15,True,Finalizada,False,3
757,1379,345,5,1,5,7,False,Finalizada,True,5
758,1666,236,5,1,7,12,True,Finalizada,True,2
759,487,67,5,1,7,17,False,Finalizada,True,5
760,462,17,5,1,1,6,False,Finalizada,True,5
761,1313,243,4,5,3,5,False,Abandonada,False,1
762,348,175,4,1,1,5,False,Abandonada,False,1
763,1734,298,4,4,1,5,False,Abandonada,False,2
764,1434,93,5,3,3,5,False,Finalizada,False,3
765,982,261,4,4,4,15,False,Finalizada,False,4
766,1714,184,4,1,1,5,False,Finalizada,True,5
767,275,216,2,1,5,5,False,Finalizada,False,5
768,535,83,4,3,1,5,False,Finalizada,False,5
769,966,121,5,5,3,3,False,Abandonada,False,1
770,1691,307,3,3,6,5,False,Abandonada,False,1
771,1908,126,4,4,6,4,False,Finalizada,False,3
772,293,348,1,4,5,7,False,Finalizada,False,5
773,1130,278,4,5,4,8,False,Finalizada,False,5
774,1348,303,2,1,2,2,False,Abandonada,False,1
775,330,166,5,5,4,15,False,Finalizada,True,5
776,1515,285,1,4,7,14,False,Finalizada,False,4
777,1056,11,5,3,4,15,False,Finalizada,True,5
778,287,148,4,1,4,10,False,Finalizada,True,5
779,395,222,4,4,6,6,False,Finalizada,False,4
780,581,135,5,4,1,7,False,Abandonada,False,1
781,1605,51,1,1,4,10,True,Finalizada,False,2
782,543,8,5,4,1,5,False,Finalizada,True,4
783,1905,287,3,3,7,18,True,Finalizada,False,2
784,980,319,4,4,4,11,False,Finalizada,False,5
785,1951,353,5,2,1,7,False,Finalizada,False,3
786,1905,143,3,2,4,13,False,Abandonada,False,2
787,1549,8,5,3,7,18,True,Abandonada,False,2
788,1711,132,5,1,5,6,False,Finalizada,True,5
789,727,245,5,5,5,4,False,Abandonada,False,1
790,1565,289,3,4,2,2,False,Finalizada,False,5
791,1907,20,3,5,3,3,False,Finalizada,False,3
792,959,148,5,4,6,6,True,Abandonada,False,1
793,934,139,1,1,1,5,False,Finalizada,False,5
794,1762,14,4,2,5,6,False,Abandonada,False,1
795,1519,229,4,3,1,6,False,Finalizada,True,5
796,385,230,5,4,5,4,True,Finalizada,False,3
797,1624,285,5,3,7,12,False,Abandonada,False,1
798,1984,62,5,1,1,8,False,Finalizada,True,5
799,352,268,4,4,6,4,True,Finalizada,False,1
800,16,247,5,2,6,6,False,Finalizada,False,3
801,523,111,4,1,3,4,False,Finalizada,False,4
802,284,341,1,5,1,7,False,Abandonada,False,1
803,288,167,5,1,3,3,False,Finalizada,False,5
804,1042,276,5,5,4,14,False,Finalizada,False,4
805,1644,338,5,5,7,16,False,Finalizada,True,5
806,1415,180,5,4,2,3,True,Finalizada,True,3
807,1549,206,5,2,7,15,True,Finalizada,True,2
808,336,236,5,4,6,6,False,Finalizada,True,5
809,781,325,5,1,4,11,False,Finalizada,False,5
810,1308,322,2,3,5,4,False,Finalizada,False,5
811,886,360,4,3,4,12,False,Abandonada,False,1
812,174,225,5,2,5,6,False,Abandonada,False,1
813,928,309,5,5,6,4,False,Finalizada,True,5
814,1955,38,5,1,7,12,False,Finalizada,False,5
815,1923,174,5,4,3,4,False,Finalizada,False,4
816,786,231,5,1,6,5,False,Finalizada,True,4
817,1163,168,1,4,4,10,False,Finalizada,False,3
818,1600,148,2,2,5,6,True,Abandonada,False,1
819,1822,107,5,4,7,18,False,Finalizada,True,5
820,1991,360,1,5,4,11,False,Finalizada,False,4
821,1231,64,5,3,3,4,False,Finalizada,True,5
822,1201,129,5,2,2,3,True,Abandonada,False,1
823,1786,101,5,1,6,4,False,Finalizada,False,5
824,206,33,4,3,5,5,False,Abandonada,False,1
825,147,268,4,2,7,18,False,Finalizada,False,3
826,22,120,5,2,2,2,False,Finalizada,False,4
827,1550,363,1,2,5,4,False,Finalizada,False,4
828,1750,148,5,3,2,2,False,Finalizada,False,4
829,1901,349,1,1,2,3,False,Abandonada,False,2
830,725,293,5,4,5,4,False,Finalizada,False,4
831,1784,191,4,1,5,7,False,Finalizada,False,3
832,592,134,4,5,1,6,False,Finalizada,False,3
833,723,114,4,1,6,6,False,Finalizada,True,5
834,820,113,5,2,1,7,False,Finalizada,False,3
835,1066,106,5,4,5,5,False,Abandonada,False,2
836,519,4,3,5,1,6,False,Finalizada,False,4
837,1454,71,5,4,6,6,False,Finalizada,True,4
838,1804,233,1,3,1,8,False,Finalizada,True,5
839,180,169,1,4,1,6,False,Finalizada,False,4
840,1768,362,5,5,3,5,False,Finalizada,False,4
841,1196,43,4,2,1,6,False,Finalizada,True,5
842,438,308,5,5,7,18,False,Finalizada,True,4
843,772,148,4,2,4,10,False,Abandonada,False,1
844,1749,351,5,2,3,4,False,Abandonada,False,2
845,1996,88,2,4,2,4,True,Finalizada,False,1
846,349,78,5,1,3,3,False,Finalizada,True,5
847,655,30,5,1,6,4,False,Finalizada,True,5
848,1374,6,4,1,4,13,False,Finalizada,True,4
849,1077,304,1,3,1,8,False,Finalizada,True,5
850,661,236,5,4,7,17,False,Finalizada,False,4
851,1553,295,5,5,7,14,False,Finalizada,False,4
852,625,132,4,2,7,12,False,Finalizada,True,5
853,1551,5,4,3,5,4,False,Abandonada,False,2
854,1377,356,2,5,1,7,False,Finalizada,False,3
855,1394,276,5,4,6,5,False,Finalizada,False,3
856,1071,62,5,3,5,6,True,Finalizada,False,2
857,1091,361,4,3,4,14,False,Finalizada,False,5
858,1311,27,5,2,2,2,False,Abandonada,False,1
859,1023,193,5,2,7,14,False,Finalizada,True,5
860,415,220,5,3,4,8,False,Finalizada,False,4
861,1293,305,5,4,1,8,False,Finalizada,True,5
862,629,84,5,1,7,12,False,Finalizada,True,4
863,939,216,4,1,4,9,True,Finalizada,False,3
864,674,117,5,3,2,2,False,Finalizada,True,4
865,1788,314,4,1,3,5,False,Finalizada,False,3
866,882,311,3,1,3,4,False,Finalizada,False,3
867,741,312,4,4,7,17,False,Finalizada,True,4
868,573,273,5,3,1,5,False,Finalizada,True,5
869,492,334,5,4,6,4,False,Finalizada,False,5
870,385,331,3,5,2,2,False,Finalizada,False,4
871,1596,38,2,1,3,5,False,Finalizada,False,3
872,1867,331,5,5,2,3,False,Abandonada,False,1
873,1887,74,5,1,2,2,False,Finalizada,False,3
874,746,174,1,5,1,6,False,Finalizada,False,5
875,645,266,5,5,7,16,False,Finalizada,False,4
876,1323,337,5,4,2,3,False,Finalizada,True,4
877,361,94,4,2,5,7,True,Finalizada,False,1
878,1866,167,3,4,6,4,False,Finalizada,False,3
879,787,111,5,1,7,12,False,Finalizada,True,5
880,1341,299,1,5,3,3,False,Finalizada,True,5
881,490,149,1,2,2,4,False,Finalizada,False,4
882,1115,263,4,5,2,2,False,Finalizada,False,4
883,79,345,5,4,2,2,False,Finalizada,True,5
884,1156,204,3,1,3,5,False,Finalizada,False,4
885,1352,306,5,5,4,11,True,Finalizada,True,1
886,1326,142,3,5,2,3,False,Finalizada,True,4
887,271,158,4,3,5,4,False,Finalizada,False,5
888,832,275,4,4,2,2,False,Finalizada,False,3
889,1468,25,4,5,5,4,False,Finalizada,False,4
890,142,358,5,2,3,3,False,Finalizada,True,5
891,818,198,1,1,5,6,False,Finalizada,True,5
892,78,189,1,3,2,2,False,Finalizada,False,3
893,243,323,2,1,1,7,False,Abandonada,False,1
894,823,6,1,5,2,3,False,Finalizada,False,4
895,751,74,5,1,5,6,True,Finalizada,False,2
896,1756,190,2,4,1,5,False,Finalizada,False,4
897,21,318,2,1,5,4,False,Finalizada,True,5
898,1830,347,2,4,1,6,False,Finalizada,False,4
899,307,218,4,5,7,15,False,Finalizada,True,5
900,185,206,4,2,3,4,False,Finalizada,False,5
901,1471,204,5,4,5,5,False,Abandonada,False,1
902,18,235,1,1,3,3,True,Finalizada,False,3
903,1496,250,5,2,6,6,False,Finalizada,True,4
904,202,273,4,2,4,12,True,Finalizada,True,3
905,1762,50,1,4,7,11,True,Finalizada,False,3
906,967,158,5,2,4,11,False,Abandonada,False,1
907,1911,123,4,1,6,6,False,Finalizada,True,5
908,1416,279,1,2,3,4,False,Finalizada,True,4
909,1011,131,1,1,2,2,True,Finalizada,False,2
910,854,107,2,1,7,18,False,Finalizada,True,5
911,988,295,5,4,1,5,False,Abandonada,False,1
912,60,232,3,4,3,5,False,Abandonada,False,2
913,136,5,1,5,5,4,False,Finalizada,False,4
914,706,106,1,5,4,10,False,Finalizada,False,4
915,1410,227,1,3,4,11,False,Finalizada,True,4
916,609,103,5,4,7,17,False,Finalizada,True,4
917,793,136,4,4,4,12,False,Finalizada,True,5
918,1461,166,4,2,7,11,False,Finalizada,True,5
919,294,54,2,5,2,3,False,Finalizada,False,3
920,184,2,1,1,2,3,False,Finalizada,False,4
921,687,45,4,4,2,4,False,Abandonada,False,2
922,528,229,3,2,2,3,False,Finalizada,False,3
923,1821,20,3,4,2,4,False,Finalizada,False,4
924,1816,159,4,1,4,10,False,Finalizada,False,4
925,1913,305,1,4,2,2,True,Abandonada,False,1
926,1022,123,4,4,4,10,False,Abandonada,False,1
927,1759,14,4,4,3,5,False,Abandonada,False,1
928,1312,68,5,2,1,7,False,Finalizada,True,4
929,267,262,5,2,6,4,False,Finalizada,False,4
930,1393,238,5,4,2,2,False,Abandonada,False,1
931,1554,189,5,2,6,4,False,Finalizada,True,5
932,836,304,5,2,6,6,False,Finalizada,False,4
933,556,117,1,5,4,15,False,Finalizada,True,4
934,91,84,1,2,1,7,False,Finalizada,True,4
935,1936,56,2,5,7,18,True,Finalizada,False,2
936,1906,230,5,5,1,8,False,Finalizada,False,4
937,15,102,5,1,7,12,True,Finalizada,False,1
938,1372,28,5,4,2,4,False,Finalizada,True,5
939,504,331,4,2,5,7,False,Abandonada,False,1
940,459,342,5,5,4,15,False,Finalizada,True,5
941,259,106,5,5,3,4,False,Abandonada,False,2
942,1031,259,2,3,7,13,False,Finalizada,False,5
943,259,223,1,4,5,4,False,Finalizada,False,3
944,1871,200,5,3,1,7,False,Finalizada,False,3
945,179,124,5,3,1,7,False,Abandonada,False,2
946,825,34,5,2,2,2,False,Abandonada,False,1
947,1524,299,4,1,1,8,False,Abandonada,False,1
948,1124,18,3,1,4,14,True,Finalizada,False,2
949,1793,61,5,3,1,5,False,Finalizada,True,5
950,1373,145,5,2,7,17,True,Finalizada,False,1
951,1786,67,4,2,6,6,False,Finalizada,False,4
952,599,282,2,2,5,5,False,Finalizada,False,5
953,957,167,4,2,5,4,False,Finalizada,True,5
954,498,84,1,3,2,4,False,Finalizada,False,5
955,1298,276,5,2,4,11,False,Finalizada,False,4
956,1444,114,1,2,6,4,True,Finalizada,False,3
957,32,326,4,3,3,4,False,Finalizada,True,5
958,143,144,2,4,6,4,False,Finalizada,False,5
959,1441,169,5,1,1,8,False,Finalizada,False,3
960,1772,45,5,5,5,6,False,Finalizada,False,4
961,1509,271,5,1,3,4,True,Abandonada,False,1
962,924,25,3,5,4,15,False,Finalizada,False,4
963,1611,270,4,2,4,8,False,Finalizada,True,4
964,1920,282,5,2,7,16,False,Finalizada,False,4
965,101,316,2,5,4,10,False,Finalizada,False,3
966,248,231,4,3,7,18,False,Finalizada,False,4
967,1216,158,5,3,3,5,False,Finalizada,True,5
968,702,349,1,5,4,14,False,Finalizada,False,3
969,1563,263,4,3,5,7,False,Finalizada,True,5
970,859,66,2,5,7,11,True,Finalizada,True,2
971,260,284,5,4,7,11,False,Finalizada,False,3
972,1463,22,5,4,1,6,False,Finalizada,True,4
973,906,173,1,5,6,4,False,Finalizada,False,4
974,1957,193,3,3,4,8,True,Finalizada,False,3
975,25,349,5,1,6,6,False,Abandonada,False,1
976,414,92,3,3,3,5,False,Finalizada,False,5
977,1982,95,1,1,5,7,False,Finalizada,True,5
978,1017,255,1,4,2,2,True,Finalizada,True,2
979,399,308,5,5,5,6,True,Abandonada,False,1
980,455,179,3,3,4,10,False,Finalizada,False,4
981,757,342,2,5,2,2,False,Finalizada,False,5
982,246,318,4,3,4,8,False,Finalizada,True,4
983,1247,44,3,5,6,5,False,Finalizada,False,5
984,774,232,5,3,4,13,False,Finalizada,False,5
985,1810,207,5,1,3,4,False,Abandonada,False,1
986,71,6,1,3,5,5,False,Finalizada,False,4
987,1934,326,2,1,6,5,False,Finalizada,False,4
988,1298,127,2,2,6,4,False,Finalizada,False,4
989,1341,128,1,3,3,5,False,Finalizada,False,4
990,602,242,5,2,3,5,False,Finalizada,False,4
991,467,168,2,5,1,8,False,Finalizada,False,3
992,1239,122,5,5,3,4,False,Finalizada,True,4
993,127,257,4,5,1,5,False,Finalizada,False,5
994,28,71,4,1,1,7,False,Abandonada,False,2
995,560,245,5,3,5,4,False,Abandonada,False,1
996,444,362,4,1,7,16,False,Finalizada,True,5
997,1291,27,5,1,2,4,False,Abandonada,False,1
998,1759,171,5,5,5,6,False,Finalizada,False,5
999,1706,175,4,2,7,13,True,Finalizada,True,2
1000,60,300,2,2,3,4,False,Finalizada,True,5
1001,1068,84,3,2,7,17,True,Finalizada,False,3
1002,1103,325,3,1,6,5,False,Abandonada,False,1
